Date,Time,Ptch(rad),Roll(rad),Yaw(rad),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),FM,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,arm,SG,SH,SI,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-05-04,13:48:44.030,-0.17,0.04,-2.20,-68,0,98,13,0,5,50,-61,100,15,"AIR",53.759180 -1.545367,52.8,280.60,11,13,10.8,6.3,1429,34,3.2,48,-85,643,67,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1530,1462,1821,1517,2012,1470,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:44.530,-0.35,0.48,0.03,-68,0,97,14,0,5,50,-62,100,15,"AIR",53.759180 -1.545367,52.8,280.60,11,13,10.8,6.3,1429,34,3.2,51,-85,613,396,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1681,1462,1806,1518,2012,1319,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:45.030,-0.35,0.48,0.03,-69,0,100,13,0,5,50,-67,100,15,"AIR",53.759180 -1.545367,52.8,280.60,11,13,10.8,6.3,1429,34,3.2,59,-234,596,211,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1595,1394,1798,1520,2012,1405,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:45.530,-0.35,0.48,0.03,-73,0,99,13,0,5,50,-67,100,14,"AIR",53.759180 -1.545367,52.8,280.60,11,13,10.8,6.3,1429,34,3.2,9,-184,626,124,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1556,1417,1813,1503,2012,1444,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:46.030,-0.35,0.48,0.03,-75,0,100,13,0,5,50,-78,100,12,"AIR",53.759180 -1.545367,52.8,280.60,11,13,10.8,6.3,1429,34,3.2,4,-79,584,290,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1631,1465,1792,1501,2012,1369,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:46.530,-0.35,0.48,0.03,-81,0,100,12,0,5,50,-71,100,13,"AIR",53.759180 -1.545367,52.8,280.60,11,13,10.8,6.3,1429,34,0.5,4,-59,585,153,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1569,1474,1792,1501,2012,1431,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:47.030,-0.35,0.48,0.03,-79,0,98,12,0,5,50,-63,100,13,"AIR",53.759180 -1.545367,52.8,280.60,11,13,10.8,6.3,1429,34,0.5,3,0,552,0,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,1776,1501,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:47.530,-0.35,0.48,0.03,-65,0,100,14,0,5,50,-57,100,14,"AIR",53.759180 -1.545367,52.8,280.60,11,13,10.8,6.3,1429,34,0.5,3,0,529,0,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,1764,1501,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:48.030,-0.35,0.48,0.03,-64,0,100,14,0,5,50,-59,100,15,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,6.3,1429,34,0.5,3,-15,1017,113,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1551,1494,2008,1501,2012,1449,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:48.530,-0.35,0.48,0.03,-69,0,98,14,0,5,50,-60,100,13,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,6.3,1429,34,0.5,3,-1,1024,51,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1523,1500,2012,1501,2012,1477,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:49.030,-0.35,0.48,0.03,-65,0,100,14,0,5,50,-62,100,14,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,6.3,1429,34,0.5,1,0,1006,51,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1523,1500,2003,1500,2012,1477,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:49.530,-0.35,0.48,0.03,-67,0,100,13,0,5,50,-60,100,15,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,7.2,1440,33,0.5,2,-254,936,182,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1582,1385,1968,1500,2012,1418,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:50.030,-0.35,0.48,0.03,-65,0,99,14,0,5,50,-61,100,14,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,7.2,1440,33,0.5,1,1,941,0,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,1970,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:50.530,-0.24,0.37,1.14,-64,0,99,14,0,5,50,-53,100,15,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,7.2,1440,33,0.5,1,6,1020,-6,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1498,1502,2010,1500,2012,1502,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:48:51.030,-0.24,0.37,1.14,-65,0,99,13,0,5,50,-51,100,13,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,7.2,1440,33,0.5,-2,3,1024,-2,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1501,2012,1500,2012,1501,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:51.530,-0.24,0.37,1.14,-61,0,99,14,0,5,50,-51,100,13,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,7.2,1440,33,0.5,-1,8,155,-1,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1503,1577,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:52.030,-0.24,0.37,1.14,-59,0,100,14,0,5,50,-61,100,15,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,7.2,1440,33,3.9,3,2,-40,-1,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1480,1501,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:52.530,-0.24,0.37,1.14,-61,0,100,14,0,5,50,-55,100,14,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,7.2,1440,33,3.9,2,2,-22,-1,12,-1024,-93,-1024,1024,1,1,0,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1489,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:53.030,-0.24,0.37,1.14,-58,0,100,14,0,5,50,-49,100,14,"AIR",53.759698 -1.545487,42.7,38.30,19,16,10.8,7.2,1440,33,3.9,1,3,-2,-1,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1499,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:53.530,-0.24,0.37,1.14,-58,0,99,14,0,5,50,-49,100,15,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.8,7.2,1440,33,3.9,2,-381,289,-2,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1326,1644,1500,2012,1501,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:54.030,-0.24,0.37,1.14,-61,0,98,14,0,5,50,-55,100,14,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.8,7.2,1440,33,3.9,3,-530,564,-179,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1420,1255,1782,1501,2012,1580,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:54.530,-0.24,0.37,1.14,-59,0,98,14,0,5,50,-45,100,14,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.8,7.2,1440,33,3.9,0,-230,529,0,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1396,1764,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:55.030,-0.24,0.37,1.14,-54,0,100,14,0,5,50,-46,100,15,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.9,3.4,1454,38,3.9,1,1,468,1,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1500,1734,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:55.530,-0.24,0.37,1.14,-58,0,100,14,0,5,50,-48,100,14,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.9,3.4,1454,38,3.9,0,2,739,-3,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1501,1869,1500,2012,1501,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:56.030,-0.34,0.12,1.43,-55,0,100,14,0,5,50,-50,100,14,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.9,3.4,1454,38,3.9,1,-23,682,458,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1710,1490,1841,1500,2012,1290,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:56.530,-0.34,0.12,1.43,-55,0,100,14,0,5,50,-48,100,14,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.9,3.4,1454,38,3.9,1,-88,681,1020,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,2009,1461,1840,1500,2012,991,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:57.030,-0.34,0.12,1.43,-57,0,100,14,0,5,50,-52,100,14,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.9,3.4,1454,38,3.9,1,-458,350,552,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1756,1290,1675,1500,2012,1244,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:57.530,-0.34,0.12,1.43,-59,0,99,14,0,5,50,-50,100,14,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.9,3.4,1454,38,2.1,1,-137,384,-92,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1459,1439,1692,1500,2012,1541,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:58.030,-0.34,0.12,1.43,-57,0,99,14,0,5,50,-55,100,14,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.9,3.4,1454,38,2.1,1,-210,428,-694,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1172,1405,1714,1500,2012,1828,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:58.530,-0.34,0.12,1.43,-60,0,100,14,0,5,50,-55,100,15,"AIR",53.759908 -1.544506,42.6,79.80,28,13,10.9,3.4,1454,38,2.1,0,-10,441,-686,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1176,1496,1720,1500,2012,1824,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:59.030,-0.34,0.12,1.43,-57,0,99,14,0,5,50,-53,100,14,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.9,3.4,1454,38,2.1,-2,-7,427,-708,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1165,1497,1713,1500,2012,1835,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:48:59.530,-0.34,0.12,1.43,-62,0,100,13,0,5,50,-52,100,14,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.9,3.4,1454,38,2.1,-84,-3,417,-463,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1287,1499,1708,1471,2012,1713,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:00.030,-0.34,0.12,1.43,-61,0,100,14,0,5,50,-61,100,13,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.9,3.4,1454,38,2.1,-174,-46,455,2,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1480,1727,1439,2012,1499,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:00.530,-0.34,0.12,1.43,-71,0,98,13,0,5,50,-65,100,14,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,2.1,-302,-244,512,-1,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1390,1756,1391,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:01.030,-0.34,0.12,1.43,-78,0,100,12,0,5,50,-74,100,13,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,2.1,-380,-89,585,-127,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1443,1460,1792,1360,2012,1557,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:01.530,0.19,-0.64,1.44,-84,0,98,10,0,5,50,-81,100,10,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,2.1,-596,-478,415,49,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1522,1280,1707,1262,2012,1478,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:02.030,0.19,-0.64,1.44,-87,0,97,10,0,5,50,-89,100,3,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,2.1,-539,-470,401,0,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1292,1700,1289,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:02.530,0.19,-0.64,1.44,-77,0,99,13,0,5,50,-71,100,13,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,2.1,-129,-556,370,305,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1638,1242,1685,1455,2012,1362,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:03.030,0.19,-0.64,1.44,-73,0,100,12,0,5,50,-60,100,14,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,-4.4,2,-195,369,-216,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1403,1412,1684,1500,2012,1597,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:03.530,0.19,-0.64,1.44,-67,0,99,14,0,5,50,-59,100,14,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,-4.4,-376,-30,222,-257,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1384,1487,1611,1361,2012,1616,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:04.030,0.19,-0.64,1.44,-66,0,98,14,0,5,50,-62,100,14,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,-4.4,-164,-121,260,-453,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1292,1446,1630,1442,2012,1708,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:04.530,0.19,-0.64,1.44,-67,0,100,13,0,5,50,-62,100,15,"AIR",53.759925 -1.543697,31.5,71.20,32,14,10.8,5.2,1464,35,-4.4,0,-189,306,-370,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1332,1415,1653,1500,2012,1668,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:05.030,0.19,-0.64,1.44,-68,0,100,14,0,5,50,-62,100,14,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.8,5.2,1464,35,-4.4,0,-8,438,-155,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1430,1497,1719,1500,2012,1570,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:05.530,0.19,-0.64,1.44,-72,0,100,14,0,5,50,-58,100,14,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.8,5.2,1464,35,-4.4,2,-373,436,-46,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1480,1330,1718,1500,2012,1520,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:06.030,0.19,-0.64,1.44,-61,0,100,14,0,5,50,-51,100,13,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,-4.4,1,-278,444,213,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1613,1380,1722,1500,2012,1387,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:06.530,0.19,-0.64,1.44,-65,0,100,14,0,5,50,-58,100,14,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,-4.4,2,-312,467,408,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1686,1359,1733,1500,2012,1314,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-04,13:49:07.030,0.33,-0.60,-1.94,-67,0,99,13,0,5,50,-64,100,14,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,-4.4,0,-106,489,-295,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1366,1453,1744,1500,2012,1634,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:49:07.530,0.33,-0.60,-1.94,-76,0,99,12,0,5,50,-67,100,13,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,-4.4,0,19,529,-129,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1442,1508,1764,1500,2012,1558,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:49:08.030,0.33,-0.60,-1.94,-68,0,99,13,0,5,50,-55,100,14,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,-4.4,0,-11,565,-1,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1495,1782,1500,2012,1500,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:49:08.530,0.33,-0.60,-1.94,-62,0,99,14,0,5,50,-53,100,14,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,1.7,0,-117,579,-558,13,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1241,1448,1789,1500,2012,1759,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:49:09.030,0.33,-0.60,-1.94,-59,0,99,14,0,5,50,-57,100,14,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,1.7,1,1,617,-272,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1377,1500,1808,1500,2012,1623,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:49:09.530,0.33,-0.60,-1.94,-57,0,99,14,0,5,50,-55,100,14,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,1.7,2,7,670,417,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1691,1503,1835,1500,2012,1309,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:49:10.030,0.33,-0.60,-1.94,-56,0,100,14,0,5,50,-44,100,15,"AIR",53.760044 -1.542888,55.7,-314.76,12,13,10.9,4.0,1471,38,1.7,2,3,1023,63,12,-1024,-93,-1024,1024,1,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1522,1501,2011,1500,2012,1478,2012,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
