Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,arm,SG,SH,SI,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-05-04,12:58:06.230,-67,-66,100,10,0,8,25,-65,100,11,14.9,0.0,0,0,53.760998 -1.542671,58.4,138.37,196,11,4,-4,333,-179,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1447,1473,1666,1501,1500,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:07.230,-81,-68,99,9,1,8,25,-62,100,10,14.9,0.0,0,0,53.760998 -1.542671,58.4,138.37,196,11,4,-1,397,-9,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1399,1473,1698,1501,1500,1422,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:08.230,-76,-61,99,10,0,8,25,-58,100,10,14.9,0.0,0,0,53.760774 -1.542593,52.7,202.01,195,11,6,-3,719,3,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1395,1473,1859,1501,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:09.230,-77,-78,100,9,0,8,25,-79,100,9,15.0,0.0,0,0,53.760774 -1.542593,52.7,202.01,195,11,6,-382,1024,1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1543,2012,1501,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:10.230,-83,-89,97,8,0,8,25,-85,100,6,15.0,0.0,0,0,53.760588 -1.542835,54.3,229.91,195,11,3,263,1021,-91,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1422,1425,2010,1501,1500,1447,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:11.230,-73,-75,98,7,0,8,25,-73,100,11,14.7,0.0,0,0,53.760588 -1.542835,54.3,229.91,195,11,4,2,913,-2,11,-1024,-93,-1024,1024,0,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1956,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:12.230,-74,-75,100,9,0,8,25,-76,100,10,14.7,0.0,0,0,53.760454 -1.543206,48.2,249.97,198,11,2,2,366,0,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1472,1683,1500,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:13.230,-74,-67,100,10,1,8,25,-65,100,10,14.7,0.0,0,0,53.760454 -1.543206,48.2,249.97,198,11,4,-101,1024,292,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1312,1490,2012,1501,1500,1330,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:14.230,-77,-76,98,8,0,8,25,-66,100,11,14.7,0.0,0,0,53.760371 -1.543605,53.4,246.53,201,11,3,0,752,0,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1875,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:15.230,-66,-69,100,10,0,8,25,-72,100,11,14.7,0.0,0,0,53.760371 -1.543605,53.4,246.53,201,11,3,1,558,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1779,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:16.230,-64,-62,95,10,1,8,25,-62,100,10,14.8,0.0,0,0,53.760256 -1.543970,52.1,245.35,201,11,5,-155,1024,139,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1357,1500,2012,1501,1500,1379,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:17.230,-64,-63,100,10,1,8,25,-60,100,12,14.8,0.0,0,0,53.760256 -1.543970,52.1,245.35,201,11,3,-31,417,126,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1361,1478,1708,1501,1500,1382,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:18.230,-64,-59,100,10,1,8,25,-53,100,9,14.6,0.0,0,0,53.760153 -1.544333,48.7,244.78,204,11,5,2,428,-2,11,-1024,-93,-1024,1024,0,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1714,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:19.230,-56,-60,100,10,0,8,25,-61,100,11,14.6,0.0,0,0,53.760153 -1.544333,48.7,244.78,204,11,3,1,439,637,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1188,1472,1719,1501,1500,1200,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:20.230,-60,-60,100,11,0,8,25,-58,100,10,14.8,0.0,0,0,53.760000 -1.544676,52.2,222.14,204,11,3,-1,431,-617,12,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1595,1473,1715,1501,1500,1619,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:21.230,-61,-51,100,11,1,8,25,-50,100,11,14.8,0.0,0,0,53.759801 -1.544898,50.0,213.06,205,11,4,1,407,-4,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1703,1501,1500,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:22.230,-65,-57,100,10,1,8,25,-56,100,10,14.8,0.0,0,0,53.759801 -1.544898,50.0,213.06,205,11,3,-30,425,469,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1253,1478,1712,1501,1500,1269,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:23.230,-63,-67,100,11,0,8,25,-61,100,12,14.8,0.0,0,0,53.759596 -1.545080,50.0,189.43,207,11,3,-8,390,424,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1269,1474,1695,1501,1500,1285,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:24.230,-62,-65,100,10,1,8,25,-64,100,11,14.9,0.0,0,0,53.759596 -1.545080,50.0,189.43,207,11,6,-186,422,-1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1505,1711,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:25.230,-62,-65,100,10,0,8,25,-65,100,11,14.9,0.0,0,0,53.759321 -1.544978,61.4,163.75,204,11,7,-89,1024,-1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1488,2012,1502,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:26.230,-69,-52,100,10,1,8,25,-51,100,10,14.6,0.0,0,0,53.759321 -1.544978,61.4,163.75,204,11,8,-112,461,244,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1326,1492,1730,1502,1500,1346,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:27.230,-64,-78,100,10,0,8,25,-59,100,11,14.6,0.0,0,0,53.759020 -1.544998,64.7,197.03,207,11,59,-66,404,175,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1347,1484,1701,1516,1500,1367,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:28.230,-77,-67,100,9,1,8,25,-61,100,11,14.8,0.0,0,0,53.759020 -1.544998,64.7,197.03,207,11,61,-194,416,176,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1346,1506,1708,1517,1500,1367,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:29.230,-77,-57,100,10,1,8,25,-55,100,11,14.8,0.0,0,0,53.758796 -1.545303,57.7,242.98,211,11,22,-13,420,454,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1259,1475,1710,1506,1500,1274,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:30.230,-70,-67,100,10,0,8,25,-78,100,9,14.8,0.0,0,0,53.758796 -1.545303,57.7,242.98,211,11,3,-3,438,-486,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1545,1473,1719,1501,1500,1572,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:31.230,-72,-81,92,7,0,8,25,-58,100,11,14.8,0.0,0,0,53.758809 -1.545746,58.9,301.54,214,11,5,-122,307,174,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1347,1494,1653,1501,1500,1368,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:32.230,-72,-65,100,10,1,8,25,-67,100,12,14.8,0.0,0,0,53.758809 -1.545746,58.9,301.54,214,11,5,-4,114,303,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1308,1473,1557,1501,1500,1327,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:33.230,-72,-65,100,10,1,8,25,-62,100,11,14.8,0.0,0,0,53.759059 -1.546010,67.2,-314.49,212,11,6,-183,151,3,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1395,1504,1575,1501,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:34.230,-72,-57,100,10,1,8,25,-62,100,11,15.0,0.0,0,0,53.759059 -1.546010,67.2,-314.49,212,11,6,-123,178,182,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1345,1494,1589,1501,1500,1365,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:35.230,-73,-60,100,10,1,8,25,-55,100,10,15.0,0.0,0,0,53.759360 -1.546088,68.6,5.28,210,11,4,-2,221,253,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1323,1473,1610,1501,1500,1343,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:36.230,-73,-58,100,10,1,8,25,-60,100,10,14.9,0.0,0,0,53.759360 -1.546088,68.6,5.28,210,11,4,1,222,1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1472,1611,1501,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:37.230,-72,-57,100,10,1,8,25,-61,100,9,14.9,0.0,0,0,53.759628 -1.545818,68.6,49.47,206,10,4,121,221,-8,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1399,1449,1611,1501,1500,1422,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:38.230,-68,-59,100,10,1,8,25,-73,100,10,14.9,0.0,0,0,53.759628 -1.545818,68.6,49.47,206,10,4,21,248,-215,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1457,1468,1624,1501,1500,1484,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:39.230,-64,-52,100,11,1,8,25,-47,100,11,14.9,0.0,0,0,53.759750 -1.545266,73.4,84.91,201,11,3,-2,251,1,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1473,1625,1501,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:40.230,-66,-59,100,10,1,8,25,-50,100,12,15.0,0.0,0,0,53.759750 -1.545266,73.4,84.91,201,11,3,3,187,-3,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1593,1501,1500,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:41.230,-61,-49,100,10,1,8,25,-54,100,11,15.0,0.0,0,0,53.759763 -1.544726,76.7,90.64,195,11,4,0,186,-536,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1563,1472,1593,1501,1500,1589,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:42.230,-64,-62,100,10,1,8,25,-55,100,12,15.0,0.0,0,0,53.759763 -1.544726,76.7,90.64,195,11,4,2,185,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1592,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:43.230,-69,-59,100,10,1,8,25,-51,100,11,14.9,0.0,0,0,53.759776 -1.544138,63.3,96.43,193,10,3,-241,186,112,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1365,1515,1593,1501,1500,1386,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:44.230,-69,-55,100,10,1,8,25,-58,100,11,14.9,0.0,0,0,53.759776 -1.544138,63.3,96.43,193,10,-22,-295,221,4,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1395,1525,1610,1495,1500,1419,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:45.230,-69,-65,100,10,0,8,25,-71,100,11,15.0,0.0,0,0,53.759808 -1.543671,59.7,70.44,191,10,2,-316,123,192,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1342,1529,1561,1500,1500,1362,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:46.230,-75,-64,100,10,1,8,25,-63,100,11,15.0,0.0,0,0,53.760019 -1.543318,54.6,21.05,191,11,4,1,122,479,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1250,1472,1561,1501,1500,1265,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:47.230,-76,-71,100,10,0,8,25,-62,100,11,15.0,0.0,0,0,53.760019 -1.543318,54.6,21.05,191,11,4,-126,122,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1495,1561,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:48.230,-84,-69,100,9,1,8,25,-75,100,11,15.0,0.0,0,0,53.760236 -1.543373,45.2,-324.89,192,11,-75,-184,205,-121,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1430,1504,1602,1480,1500,1456,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:49.230,-66,-72,100,9,0,8,25,-67,100,10,15.0,0.0,0,0,53.760236 -1.543373,45.2,-324.89,192,11,-75,-223,277,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1512,1638,1480,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:50.230,-70,-62,100,10,1,8,25,-63,100,11,15.0,0.0,0,0,53.760409 -1.543618,54.5,307.51,188,11,4,-34,235,-10,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1399,1478,1617,1501,1500,1422,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:51.230,-69,-70,100,10,0,8,25,-69,100,10,14.9,0.0,0,0,53.760409 -1.543618,54.5,307.51,188,11,5,-9,234,511,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1238,1474,1617,1501,1500,1252,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:52.230,-75,-54,100,10,1,8,25,-52,100,11,14.9,0.0,0,0,53.760422 -1.544031,54.8,241.96,185,11,4,-138,278,567,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1217,1497,1639,1501,1500,1230,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:53.230,-73,-81,98,10,0,8,25,-63,100,9,14.9,0.0,0,0,53.760422 -1.544031,54.8,241.96,185,11,5,-3,501,486,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1247,1473,1757,1501,1500,1262,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:54.230,-68,-81,100,10,0,8,25,-58,100,10,14.9,0.0,0,0,53.760217 -1.544289,52.5,210.55,183,11,3,-3,557,-291,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1481,1473,1778,1501,1500,1509,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:55.230,-62,-71,100,11,0,8,25,-72,100,11,14.6,0.0,0,0,53.760217 -1.544289,52.5,210.55,183,11,4,3,1024,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,2012,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:56.230,-62,-71,100,10,0,8,25,-61,100,11,14.6,0.0,0,0,53.760051 -1.544578,42.8,239.90,188,11,1,0,979,208,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1337,1472,1989,1500,1500,1357,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:57.230,-64,-71,100,10,0,8,25,-54,100,11,14.6,0.0,0,0,53.760051 -1.544578,42.8,239.90,188,11,4,-3,318,0,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1396,1473,1659,1501,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:58.230,-64,-61,100,10,1,8,25,-52,100,10,14.6,0.0,0,0,53.759968 -1.544901,49.6,244.32,191,11,-28,-53,327,-3,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1482,1663,1493,1500,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:58:59.230,-68,-67,100,10,1,8,25,-64,100,10,14.8,0.0,0,0,53.759968 -1.544901,49.6,244.32,191,11,-107,-27,307,-343,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1497,1477,1653,1472,1500,1526,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:59:00.230,-68,-57,100,11,1,8,25,-77,100,9,14.8,0.0,0,0,53.759872 -1.545263,56.4,253.90,191,11,0,2,200,-2,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1397,1472,1600,1500,1500,1420,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:59:01.230,-64,-79,100,10,0,8,25,-58,100,11,14.8,0.0,0,0,53.759872 -1.545263,56.4,253.90,191,11,0,-173,141,22,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1390,1502,1570,1500,1500,1413,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:59:02.230,-74,-73,100,10,0,8,25,-70,100,11,14.8,0.0,0,0,53.759788 -1.545701,56.3,241.72,191,11,4,-234,46,168,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1349,1514,1523,1501,1500,1370,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,12:59:03.230,-74,-74,95,8,0,8,25,-69,100,12,14.9,0.0,0,0,53.759788 -1.545701,56.3,241.72,191,11,4,-4,45,77,11,-1024,-93,-1024,1024,0,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000002,1375,1473,1522,1501,1500,1396,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
